I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_08_691.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_08_691.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_08_691.jpg,-0.2,1,0,30.18126
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_08_763.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_08_763.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_08_763.jpg,-0.35,1,0,30.16459
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_08_835.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_08_835.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_08_835.jpg,0,1,0,30.18953
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_08_907.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_08_907.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_08_907.jpg,0,1,0,30.19001
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_08_974.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_08_974.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_08_974.jpg,0,1,0,30.18962
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_09_048.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_09_048.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_09_048.jpg,0,1,0,30.19032
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_09_116.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_09_116.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_09_116.jpg,-0.2,1,0,30.18068
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_09_187.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_09_187.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_09_187.jpg,-0.35,1,0,30.1642
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_09_259.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_09_259.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_09_259.jpg,0,1,0,30.18954
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_09_332.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_09_332.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_09_332.jpg,0,1,0,30.1901
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_09_404.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_09_404.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_09_404.jpg,0,1,0,30.19025
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_09_470.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_09_470.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_09_470.jpg,-0.05,1,0,30.18993
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_09_537.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_09_537.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_09_537.jpg,-0.2,1,0,30.1807
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_09_609.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_09_609.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_09_609.jpg,-0.4,1,0,30.1582
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_09_677.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_09_677.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_09_677.jpg,0,1,0,30.18745
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_09_745.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_09_745.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_09_745.jpg,0,1,0,30.18966
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_09_816.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_09_816.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_09_816.jpg,0,1,0,30.19018
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_09_888.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_09_888.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_09_888.jpg,0,1,0,30.19073
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_09_960.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_09_960.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_09_960.jpg,-0.15,1,0,30.18517
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_10_034.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_10_034.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_10_034.jpg,-0.35,1,0,30.16437
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_10_104.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_10_104.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_10_104.jpg,0,1,0,30.18831
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_10_176.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_10_176.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_10_176.jpg,0,1,0,30.19
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_10_249.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_10_249.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_10_249.jpg,0,1,0,30.19025
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_10_316.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_10_316.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_10_316.jpg,0,1,0,30.19031
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_10_382.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_10_382.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_10_382.jpg,-0.1,1,0,30.18813
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_10_452.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_10_452.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_10_452.jpg,0,1,0,30.18631
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_10_520.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_10_520.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_10_520.jpg,0,1,0,30.19013
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_10_590.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_10_590.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_10_590.jpg,0,1,0,30.19022
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_10_657.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_10_657.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_10_657.jpg,0,1,0,30.19036
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_10_725.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_10_725.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_10_725.jpg,0,1,0,30.19028
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_10_794.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_10_794.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_10_794.jpg,0,1,0,30.1903
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_10_864.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_10_864.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_10_864.jpg,-0.15,1,0,30.18386
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_10_933.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_10_933.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_10_933.jpg,0,1,0,30.18471
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_11_003.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_11_003.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_11_003.jpg,0,1,0,30.18989
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_11_072.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_11_072.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_11_072.jpg,0,1,0,30.19018
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_11_139.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_11_139.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_11_139.jpg,0,1,0,30.19026
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_11_212.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_11_212.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_11_212.jpg,0,1,0,30.19031
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_11_283.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_11_283.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_11_283.jpg,-0.15,1,0,30.18476
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_11_355.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_11_355.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_11_355.jpg,-0.35,1,0,30.164
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_11_428.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_11_428.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_11_428.jpg,0,1,0,30.18899
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_11_501.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_11_501.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_11_501.jpg,0,1,0,30.18966
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_11_575.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_11_575.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_11_575.jpg,0,1,0,30.19019
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_11_648.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_11_648.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_11_648.jpg,0,1,0,30.18998
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_11_721.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_11_721.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_11_721.jpg,-0.1,1,0,30.18822
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_11_794.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_11_794.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_11_794.jpg,-0.3,1,0,30.17009
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_11_862.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_11_862.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_11_862.jpg,0,1,0,30.19001
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_11_932.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_11_932.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_11_932.jpg,0,1,0,30.18989
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_12_001.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_12_001.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_12_001.jpg,0,1,0,30.19018
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_12_072.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_12_072.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_12_072.jpg,0,1,0,30.1903
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_12_142.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_12_142.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_12_142.jpg,0,1,0,30.19029
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_12_210.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_12_210.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_12_210.jpg,0,1,0,30.1903
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_12_276.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_12_276.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_12_276.jpg,0,1,0,30.19029
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_12_350.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_12_350.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_12_350.jpg,-0.1,1,0,30.18772
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_12_419.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_12_419.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_12_419.jpg,0,1,0,30.19088
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_12_487.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_12_487.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_12_487.jpg,0,1,0,30.19021
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_12_554.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_12_554.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_12_554.jpg,0,1,0,30.19031
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_12_626.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_12_626.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_12_626.jpg,-0.1,1,0,30.18804
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_12_698.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_12_698.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_12_698.jpg,-0.3,1,0,30.16971
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_12_770.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_12_770.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_12_770.jpg,0,1,0,30.18817
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_12_843.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_12_843.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_12_843.jpg,0,1,0,30.19023
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_12_912.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_12_912.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_12_912.jpg,0,1,0,30.19023
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_12_983.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_12_983.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_12_983.jpg,0,1,0,30.19027
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_13_051.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_13_051.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_13_051.jpg,-0.1,1,0,30.18818
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_13_119.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_13_119.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_13_119.jpg,-0.25,1,0,30.17549
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_13_188.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_13_188.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_13_188.jpg,0,1,0,30.18327
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_13_257.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_13_257.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_13_257.jpg,0,1,0,30.1896
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_13_326.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_13_326.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_13_326.jpg,0,1,0,30.1901
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_13_397.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_13_397.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_13_397.jpg,0,1,0,30.19025
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_13_466.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_13_466.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_13_466.jpg,-0.1,1,0,30.18836
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_13_536.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_13_536.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_13_536.jpg,0,1,0,30.19082
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_13_605.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_13_605.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_13_605.jpg,0,1,0,30.19013
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_13_674.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_13_674.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_13_674.jpg,0,1,0,30.19043
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_13_743.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_13_743.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_13_743.jpg,0,1,0,30.19026
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_13_813.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_13_813.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_13_813.jpg,-0.1,1,0,30.18797
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_13_883.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_13_883.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_13_883.jpg,-0.25,1,0,30.17512
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_13_950.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_13_950.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_13_950.jpg,0,1,0,30.18138
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_14_023.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_14_023.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_14_023.jpg,0,1,0,30.18903
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_14_092.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_14_092.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_14_092.jpg,0,1,0,30.19
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_14_164.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_14_164.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_14_164.jpg,0,1,0,30.19023
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_14_234.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_14_234.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_14_234.jpg,0,1,0,30.19028
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_14_303.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_14_303.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_14_303.jpg,0,1,0,30.19031
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_14_372.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_14_372.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_14_372.jpg,0,1,0,30.19032
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_14_439.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_14_439.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_14_439.jpg,0,1,0,30.19029
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_14_509.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_14_509.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_14_509.jpg,0,1,0,30.1903
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_14_580.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_14_580.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_14_580.jpg,0,1,0,30.19031
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_14_649.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_14_649.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_14_649.jpg,-0.15,1,0,30.18423
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_14_716.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_14_716.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_14_716.jpg,0,1,0,30.19107
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_14_786.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_14_786.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_14_786.jpg,0,1,0,30.19013
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_14_854.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_14_854.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_14_854.jpg,0,1,0,30.19025
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_14_923.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_14_923.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_14_923.jpg,0,1,0,30.19031
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_14_993.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_14_993.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_14_993.jpg,0,1,0,30.19038
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_15_065.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_15_065.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_15_065.jpg,0,1,0,30.1903
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_15_134.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_15_134.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_15_134.jpg,-0.15,1,0,30.18436
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_15_203.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_15_203.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_15_203.jpg,-0.3,1,0,30.1694
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_15_277.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_15_277.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_15_277.jpg,0,1,0,30.1899
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_15_347.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_15_347.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_15_347.jpg,0,1,0,30.19008
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_15_415.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_15_415.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_15_415.jpg,0,1,0,30.19025
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_15_487.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_15_487.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_15_487.jpg,0,1,0,30.19029
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_15_558.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_15_558.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_15_558.jpg,0,1,0,30.1903
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_15_630.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_15_630.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_15_630.jpg,-0.15,1,0,30.18448
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_15_700.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_15_700.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_15_700.jpg,0,1,0,30.19101
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_15_770.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_15_770.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_15_770.jpg,0,1,0,30.19025
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_15_839.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_15_839.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_15_839.jpg,-0.1,1,0,30.18841
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_15_910.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_15_910.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_15_910.jpg,-0.3,1,0,30.17039
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_15_980.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_15_980.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_15_980.jpg,0,1,0,30.18875
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_16_054.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_16_054.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_16_054.jpg,0,1,0,30.19008
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_16_121.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_16_121.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_16_121.jpg,0,1,0,30.19025
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_16_192.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_16_192.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_16_192.jpg,0,1,0,30.19024
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_16_264.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_16_264.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_16_264.jpg,0,1,0,30.1903
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_16_333.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_16_333.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_16_333.jpg,-0.15,1,0,30.18453
I:\DRIVE_DATA\IMG\center_2023_04_06_18_50_16_405.jpg,I:\DRIVE_DATA\IMG\left_2023_04_06_18_50_16_405.jpg,I:\DRIVE_DATA\IMG\right_2023_04_06_18_50_16_405.jpg,0,1,0,30.18998
